,id,label,text
313,838,Amount,Ok so I can assume if it was for four people before that I have to put a quarter of a liter of water. Ok so I can assume if it was for four people before that I have to put a quarter of a liter of water in.
314,1945,Preparation,Ok so I can assume if it was for four people before that I have to put a quarter of a liter of water in. Now comes quasi zucchini and corn and so with purely or? Zucchini corn and
315,1681,Preparation,Now comes quasi zucchini and corn and so with purely or? Zucchini corn and Mmm?
316,1682,Preparation,Mmm? Okay.
317,235,Time,Okay. So how long was what again? Simmering?
318,2139,Preparation,So how long was what again? Simmering? I just I'm just thinking if I now just so reinhau then that's too much liquid. But maybe not. That's the risk. I think I'll just bash it in.
319,236,Time,I just I'm just thinking if I now just so reinhau then that's too much liquid. But maybe not. That's the risk. I think I'll just bash it in. How long would I then
320,1683,Preparation,How long would I then How long would I do it then? How would it go on then?
321,35,Equipment,How long would I do it then? How would it go on then? It would be a progress if you always ask beforehand what utensils you need. That would be somehow helpful. But it doesn't say that or does it say that?
322,2699,Recipe, Ok Alex. I would like a vegetarian dish with rice.
323,2818,Miscellaneous,"Ok Alex. I would like a vegetarian dish with rice. Um, can I narrow down the ingredient list?"
324,2666,Recipe,"Um, can I narrow down the ingredient list? Then I would like a rice dish"
325,2700,Recipe,Then I would like a rice dish Then I would like a rice dish with peppers tomatoes onions and broccoli. And cheese.
326,1074,Ingredient,"Then I would like a rice dish with peppers tomatoes onions and broccoli. And cheese. Yes, tell me the ingredients."
327,1609,Preparation,"Yes, tell me the ingredients. Then Yes Tell me the steps of the cooking process."
328,1442,Ingredient,Then Yes Tell me the steps of the cooking process. Does it say anything about rings or cubes of onion?
329,1684,Preparation,Does it say anything about rings or cubes of onion? Sauté the onions and what was on the side?
330,1634,Preparation,"Sauté the onions and what was on the side? Okay, tell me again. Sauté the onions?"
331,505,Amount,"Okay, tell me again. Sauté the onions? Does it say anything about the amount of rice?"
332,71,Knowledge,Does it say anything about the amount of rice? Why do you always wash it down?
333,506,Amount,Why do you always wash it down? 50 Gram
334,839,Amount,50 Gram 50 gram
335,2140,Preparation,50 gram So with the onions briefly sweat.
336,507,Amount,So with the onions briefly sweat. How much vegetable broth?
337,1685,Preparation,How much vegetable broth? So. next step?
338,1686,Preparation,So. next step? And the rest?
339,1687,Preparation,And the rest? Mmm?
340,1688,Preparation,Mmm? Are there any steps after that?
341,1882,Preparation,Are there any steps after that? What was the step before that? Shouldn't I admit it little by little?
342,1610,Preparation,"What was the step before that? Shouldn't I admit it little by little? Yes, do it again from the beginning."
343,1635,Preparation,"Yes, do it again from the beginning. Yes, do it again from the beginning."
344,1689,Preparation,"Yes, do it again from the beginning. Yes"
345,1690,Preparation,Yes Yes
346,33,Equipment,Yes Ahso in an EXtratopf.
347,36,Equipment,Ahso in an EXtratopf. Does it say something about a lid for the rice?
348,1636,Preparation,Does it say something about a lid for the rice? So. Say again the step that we are doing
349,1691,Preparation,So. Say again the step that we are doing and then whether it continues.
350,2141,Preparation,and then whether it continues. Um We are now steaming the peppers and the second onion separately.
351,1692,Preparation,Um We are now steaming the peppers and the second onion separately. And then?
352,2142,Preparation,And then? And that's it.
353,2509,Cooking technique,And that's it. Then tell me separately if you should sauté broccoli. I can not remember that I had once broccoli sautéed.
354,2701,Recipe, Uh Tell me a recipe with rice cream and butter?
355,2702,Recipe,"Uh Tell me a recipe with rice cream and butter? Uh Uh? Yes. Ok then I need a recipe with tomatoes, onions, peppers, cream and rice."
356,2667,Recipe,"Uh Uh? Yes. Ok then I need a recipe with tomatoes, onions, peppers, cream and rice. Um I need a recipe for a uh paprika tomato sauce."
357,2668,Recipe,Um I need a recipe for a uh paprika tomato sauce. Tomato sauce with peppers or something like that. Paprika tomato sauce.
358,1611,Preparation,Tomato sauce with peppers or something like that. Paprika tomato sauce. Then tell me the instructions for the peppers to the first sauce.
359,2703,Recipe,Then tell me the instructions for the peppers to the first sauce. So. Look for a recipe beans tomatoes and peppers.
360,2611,Recipe,So. Look for a recipe beans tomatoes and peppers. That's good. Open. Please.
361,1612,Preparation,That's good. Open. Please. Um yes how does the preparation description go?
362,237,Time,Um yes how does the preparation description go? Ok maybe more like how long do I have to cook it. how long do I have to cook it.
363,2510,Cooking technique,Ok maybe more like how long do I have to cook it. how long do I have to cook it. How do I make top long grain rice.
364,238,Time,How do I make top long grain rice. So how long do I have to cook top long grain rice.
365,105,Time,So how long do I have to cook top long grain rice. 15 to 16?
366,2704,Recipe,"15 to 16? Uh, look up caramelized tomatoes."
367,2785,Recipe,"Uh, look up caramelized tomatoes. Is there such a thing?"
368,1281,Ingredient,Is there such a thing? What kind of sugar should I use? Powdered sugar or with
369,72,Knowledge,What kind of sugar should I use? Powdered sugar or with What can I do to avoid tears when peeling onions?
370,1127,Ingredient,What can I do to avoid tears when peeling onions? What onions were there in the recipe you read before?
371,1128,Ingredient,What onions were there in the recipe you read before? And there were onions in it or? Or have I only read that
372,1190,Ingredient,"And there were onions in it or? Or have I only read that And there were onions in it, weren't there? Or did I just"
373,2612,Recipe,"And there were onions in it, weren't there? Or did I just Can you tell me the recipe again with these kidney beans?"
374,1613,Preparation,Can you tell me the recipe again with these kidney beans? Just do it all over again.
375,2613,Recipe,Just do it all over again. So just do it all over again.
376,1404,Ingredient,So just do it all over again. Can you tell me WHEN to put the tomatoes in?
377,1693,Preparation,Can you tell me WHEN to put the tomatoes in? Ok
378,508,Amount,Ok Were the quantities for the broth?
379,509,Amount,Were the quantities for the broth? The amount of broth?
380,840,Amount,The amount of broth? SIX cups.
381,2597,Recipe,SIX cups. What is the rating of the recipe?
382,31,Equipment,What is the rating of the recipe? The pan is too small
383,34,Equipment,The pan is too small The pan is too small
384,32,Equipment,The pan is too small The pan is too small.
385,2374,Cooking technique,The pan is too small. Look for it if you kid- if you put the bean juice in.
386,1031,Ingredient,Look for it if you kid- if you put the bean juice in. What spices do I need?
387,510,Amount,What spices do I need? Are there any quantities?
388,1005,Ingredient,Are there any quantities? What else? Oregano chili.
389,1241,Ingredient,"What else? Oregano chili. Okay, what else? Chili öh and oREgano."
390,1242,Ingredient,"Okay, what else? Chili öh and oREgano. Salt pepper?"
391,1320,Ingredient, But can you even look on the internet if pineapple and sour cream go together at all?
392,1913,Preparation,But can you even look on the internet if pineapple and sour cream go together at all? Ok as long as I can prepare the water for rice or?
393,2772,Recipe,Ok as long as I can prepare the water for rice or? And what else is there? Pineapple and sour cream and what else?
394,2705,Recipe,"And what else is there? Pineapple and sour cream and what else? Look at pineapple and sweet and sour sauce, right?"
395,1075,Ingredient,"Look at pineapple and sweet and sour sauce, right? Okay, what do we need for that?"
396,1006,Ingredient,"Okay, what do we need for that? What else do we need?"
397,2581,Recipe,"What else do we need? Yeah, I think we can do that, can't we?"
398,1057,Ingredient,"Yeah, I think we can do that, can't we? Vinegar we need Sugar Salt we have"
399,1058,Ingredient,Vinegar we need Sugar Salt we have Soy sauce we have
